Sampler,Model,FPR,TPR
GP,Logistic Regression,0.16901408450704225,0.9367088607594937
GP,Logistic Regression,0.16901408450704225,0.9493670886075949
GP,Logistic Regression,0.18309859154929578,0.9493670886075949
GP,Logistic Regression,0.18309859154929578,0.9873417721518988
GP,Logistic Regression,0.323943661971831,0.9873417721518988
GP,Logistic Regression,0.323943661971831,1.0
GP,Logistic Regression,1.0,1.0
GP,Decision Tree,0.0,0.0
GP,Decision Tree,0.0,0.06329113924050633
GP,Decision Tree,0.056338028169014086,0.5063291139240507
GP,Decision Tree,0.056338028169014086,0.6708860759493671
GP,Decision Tree,0.056338028169014086,0.7341772151898734
GP,Decision Tree,0.09859154929577464,0.8860759493670886
GP,Decision Tree,0.11267605633802817,0.9113924050632911
GP,Decision Tree,0.1267605633802817,0.9240506329113924
GP,Decision Tree,0.15492957746478872,0.9367088607594937
GP,Decision Tree,0.2535211267605634,0.9620253164556962
GP,Decision Tree,0.323943661971831,0.9620253164556962
GP,Decision Tree,0.43661971830985913,0.9746835443037974
GP,Decision Tree,0.4788732394366197,1.0
GP,Decision Tree,1.0,1.0
GP,Random Forest,0.0,0.0
GP,Random Forest,0.0,0.012658227848101266
GP,Random Forest,0.0,0.3037974683544304
GP,Random Forest,0.014084507042253521,0.3037974683544304
GP,Random Forest,0.014084507042253521,0.31645569620253167
GP,Random Forest,0.028169014084507043,0.31645569620253167
GP,Random Forest,0.028169014084507043,0.34177215189873417
GP,Random Forest,0.04225352112676056,0.34177215189873417
GP,Random Forest,0.04225352112676056,0.7974683544303798
GP,Random Forest,0.056338028169014086,0.7974683544303798
GP,Random Forest,0.056338028169014086,0.810126582278481
GP,Random Forest,0.07042253521126761,0.810126582278481
GP,Random Forest,0.07042253521126761,0.8987341772151899
GP,Random Forest,0.16901408450704225,0.8987341772151899
GP,Random Forest,0.16901408450704225,0.9240506329113924
GP,Random Forest,0.18309859154929578,0.9240506329113924
GP,Random Forest,0.18309859154929578,0.9746835443037974
GP,Random Forest,0.2112676056338028,0.9746835443037974
GP,Random Forest,0.2112676056338028,1.0
GP,Random Forest,0.971830985915493,1.0
GP,Random Forest,1.0,1.0
GP,K-Nearest Neighbors,0.0,0.0
GP,K-Nearest Neighbors,0.0,0.012658227848101266
GP,K-Nearest Neighbors,0.0,0.0379746835443038
GP,K-Nearest Neighbors,0.014084507042253521,0.189873417721519
GP,K-Nearest Neighbors,0.014084507042253521,0.34177215189873417
GP,K-Nearest Neighbors,0.04225352112676056,0.4177215189873418
GP,K-Nearest Neighbors,0.056338028169014086,0.5063291139240507
GP,K-Nearest Neighbors,0.056338028169014086,0.6835443037974683
GP,K-Nearest Neighbors,0.056338028169014086,0.6962025316455697
GP,K-Nearest Neighbors,0.056338028169014086,0.7341772151898734
GP,K-Nearest Neighbors,0.07042253521126761,0.759493670886076
GP,K-Nearest Neighbors,0.07042253521126761,0.7721518987341772
GP,K-Nearest Neighbors,0.08450704225352113,0.7974683544303798
GP,K-Nearest Neighbors,0.08450704225352113,0.810126582278481
GP,K-Nearest Neighbors,0.08450704225352113,0.8354430379746836
GP,K-Nearest Neighbors,0.08450704225352113,0.8734177215189873
GP,K-Nearest Neighbors,0.08450704225352113,0.9113924050632911
GP,K-Nearest Neighbors,0.09859154929577464,0.9240506329113924
GP,K-Nearest Neighbors,0.09859154929577464,0.9367088607594937
GP,K-Nearest Neighbors,0.1267605633802817,0.9367088607594937
GP,K-Nearest Neighbors,0.1267605633802817,0.9620253164556962
GP,K-Nearest Neighbors,0.16901408450704225,0.9746835443037974
GP,K-Nearest Neighbors,0.22535211267605634,0.9746835443037974
GP,K-Nearest Neighbors,0.2535211267605634,0.9873417721518988
GP,K-Nearest Neighbors,0.2676056338028169,1.0
GP,K-Nearest Neighbors,0.28169014084507044,1.0
GP,K-Nearest Neighbors,0.323943661971831,1.0
GP,K-Nearest Neighbors,0.38028169014084506,1.0
GP,K-Nearest Neighbors,0.49295774647887325,1.0
GP,K-Nearest Neighbors,0.704225352112676,1.0
GP,K-Nearest Neighbors,0.9295774647887324,1.0
GP,K-Nearest Neighbors,1.0,1.0
GP,Support Vector Machine,0.0,0.0
GP,Support Vector Machine,0.0,0.012658227848101266
GP,Support Vector Machine,0.0,0.189873417721519
GP,Support Vector Machine,0.014084507042253521,0.189873417721519
GP,Support Vector Machine,0.014084507042253521,0.6708860759493671
GP,Support Vector Machine,0.04225352112676056,0.6708860759493671
GP,Support Vector Machine,0.04225352112676056,0.759493670886076
GP,Support Vector Machine,0.07042253521126761,0.759493670886076
GP,Support Vector Machine,0.07042253521126761,0.9113924050632911
GP,Support Vector Machine,0.08450704225352113,0.9113924050632911
GP,Support Vector Machine,0.08450704225352113,0.9240506329113924
GP,Support Vector Machine,0.09859154929577464,0.9240506329113924
GP,Support Vector Machine,0.09859154929577464,0.9367088607594937
GP,Support Vector Machine,0.11267605633802817,0.9367088607594937
GP,Support Vector Machine,0.11267605633802817,0.9620253164556962
GP,Support Vector Machine,0.1267605633802817,0.9620253164556962
GP,Support Vector Machine,0.1267605633802817,0.9746835443037974
GP,Support Vector Machine,0.19718309859154928,0.9746835443037974
GP,Support Vector Machine,0.19718309859154928,0.9873417721518988
GP,Support Vector Machine,0.7887323943661971,0.9873417721518988
GP,Support Vector Machine,0.7887323943661971,1.0
GP,Support Vector Machine,1.0,1.0
GP,AdaBoost,0.0,0.0
GP,AdaBoost,0.0,0.012658227848101266
GP,AdaBoost,0.0,0.1518987341772152
GP,AdaBoost,0.0,0.189873417721519
GP,AdaBoost,0.0,0.24050632911392406
GP,AdaBoost,0.0,0.27848101265822783
GP,AdaBoost,0.0,0.3291139240506329
GP,AdaBoost,0.014084507042253521,0.3291139240506329
GP,AdaBoost,0.014084507042253521,0.46835443037974683
GP,AdaBoost,0.014084507042253521,0.4936708860759494
GP,AdaBoost,0.014084507042253521,0.6075949367088608
GP,AdaBoost,0.028169014084507043,0.6075949367088608
GP,AdaBoost,0.028169014084507043,0.6962025316455697
GP,AdaBoost,0.028169014084507043,0.7215189873417721
GP,AdaBoost,0.028169014084507043,0.8227848101265823
GP,AdaBoost,0.056338028169014086,0.8227848101265823
GP,AdaBoost,0.056338028169014086,0.8354430379746836
GP,AdaBoost,0.07042253521126761,0.8354430379746836
GP,AdaBoost,0.07042253521126761,0.8860759493670886
GP,AdaBoost,0.09859154929577464,0.8860759493670886
GP,AdaBoost,0.09859154929577464,0.8987341772151899
GP,AdaBoost,0.14084507042253522,0.8987341772151899
GP,AdaBoost,0.14084507042253522,0.9240506329113924
GP,AdaBoost,0.15492957746478872,0.9240506329113924
GP,AdaBoost,0.15492957746478872,0.9367088607594937
GP,AdaBoost,0.16901408450704225,0.9367088607594937
GP,AdaBoost,0.16901408450704225,0.9493670886075949
GP,AdaBoost,0.22535211267605634,0.9493670886075949
GP,AdaBoost,0.22535211267605634,0.9746835443037974
GP,AdaBoost,0.23943661971830985,0.9746835443037974
GP,AdaBoost,0.23943661971830985,0.9873417721518988
GP,AdaBoost,0.2676056338028169,0.9873417721518988
GP,AdaBoost,0.2676056338028169,1.0
GP,AdaBoost,0.38028169014084506,1.0
GP,AdaBoost,0.4084507042253521,1.0
GP,AdaBoost,0.4225352112676056,1.0
GP,AdaBoost,0.4507042253521127,1.0
GP,AdaBoost,0.4647887323943662,1.0
GP,AdaBoost,0.5211267605633803,1.0
GP,AdaBoost,0.7746478873239436,1.0
GP,AdaBoost,0.8028169014084507,1.0
GP,AdaBoost,1.0,1.0
GP,Gradient Boosting,0.0,0.0
GP,Gradient Boosting,0.0,0.012658227848101266
GP,Gradient Boosting,0.0,0.3291139240506329
GP,Gradient Boosting,0.014084507042253521,0.3291139240506329
GP,Gradient Boosting,0.014084507042253521,0.7341772151898734
GP,Gradient Boosting,0.028169014084507043,0.7341772151898734
GP,Gradient Boosting,0.028169014084507043,0.7468354430379747
GP,Gradient Boosting,0.04225352112676056,0.7468354430379747
GP,Gradient Boosting,0.04225352112676056,0.7721518987341772
GP,Gradient Boosting,0.056338028169014086,0.7721518987341772
GP,Gradient Boosting,0.056338028169014086,0.8860759493670886
GP,Gradient Boosting,0.09859154929577464,0.8860759493670886
GP,Gradient Boosting,0.09859154929577464,0.9113924050632911
GP,Gradient Boosting,0.11267605633802817,0.9113924050632911
GP,Gradient Boosting,0.11267605633802817,0.9240506329113924
GP,Gradient Boosting,0.1267605633802817,0.9240506329113924
GP,Gradient Boosting,0.1267605633802817,0.9367088607594937
GP,Gradient Boosting,0.14084507042253522,0.9367088607594937
GP,Gradient Boosting,0.14084507042253522,0.9493670886075949
GP,Gradient Boosting,0.16901408450704225,0.9493670886075949
GP,Gradient Boosting,0.16901408450704225,0.9746835443037974
GP,Gradient Boosting,0.2112676056338028,0.9746835443037974
GP,Gradient Boosting,0.2112676056338028,0.9873417721518988
GP,Gradient Boosting,0.2676056338028169,0.9873417721518988
GP,Gradient Boosting,0.2676056338028169,1.0
GP,Gradient Boosting,1.0,1.0
GP,SEL-NNML,0.0,0.0
GP,SEL-NNML,0.0,0.012658227848101266
GP,SEL-NNML,0.0,0.20253164556962025
GP,SEL-NNML,0.014084507042253521,0.20253164556962025
GP,SEL-NNML,0.014084507042253521,0.4810126582278481
GP,SEL-NNML,0.028169014084507043,0.4810126582278481
GP,SEL-NNML,0.028169014084507043,0.5189873417721519
GP,SEL-NNML,0.04225352112676056,0.5189873417721519
GP,SEL-NNML,0.04225352112676056,0.7848101265822784
GP,SEL-NNML,0.056338028169014086,0.7848101265822784
GP,SEL-NNML,0.056338028169014086,0.8481012658227848
GP,SEL-NNML,0.07042253521126761,0.8481012658227848
GP,SEL-NNML,0.07042253521126761,0.9113924050632911
GP,SEL-NNML,0.08450704225352113,0.9113924050632911
GP,SEL-NNML,0.08450704225352113,0.9240506329113924
GP,SEL-NNML,0.1267605633802817,0.9240506329113924
GP,SEL-NNML,0.1267605633802817,0.9367088607594937
GP,SEL-NNML,0.14084507042253522,0.9367088607594937
GP,SEL-NNML,0.14084507042253522,0.9493670886075949
GP,SEL-NNML,0.16901408450704225,0.9493670886075949
GP,SEL-NNML,0.16901408450704225,0.9873417721518988
GP,SEL-NNML,0.28169014084507044,0.9873417721518988
GP,SEL-NNML,0.28169014084507044,1.0
GP,SEL-NNML,1.0,1.0
CMA-ES,Logistic Regression,0.0,0.0
CMA-ES,Logistic Regression,0.0,0.012658227848101266
CMA-ES,Logistic Regression,0.0,0.3037974683544304
CMA-ES,Logistic Regression,0.014084507042253521,0.3037974683544304
CMA-ES,Logistic Regression,0.014084507042253521,0.45569620253164556
CMA-ES,Logistic Regression,0.028169014084507043,0.45569620253164556
CMA-ES,Logistic Regression,0.028169014084507043,0.4810126582278481
CMA-ES,Logistic Regression,0.056338028169014086,0.4810126582278481
CMA-ES,Logistic Regression,0.056338028169014086,0.7341772151898734
CMA-ES,Logistic Regression,0.07042253521126761,0.7341772151898734
CMA-ES,Logistic Regression,0.07042253521126761,0.7468354430379747
CMA-ES,Logistic Regression,0.08450704225352113,0.7468354430379747
CMA-ES,Logistic Regression,0.08450704225352113,0.9367088607594937
CMA-ES,Logistic Regression,0.16901408450704225,0.9367088607594937
CMA-ES,Logistic Regression,0.16901408450704225,0.9620253164556962
CMA-ES,Logistic Regression,0.18309859154929578,0.9620253164556962
CMA-ES,Logistic Regression,0.18309859154929578,0.9873417721518988
CMA-ES,Logistic Regression,0.30985915492957744,0.9873417721518988
CMA-ES,Logistic Regression,0.30985915492957744,1.0
CMA-ES,Logistic Regression,1.0,1.0
CMA-ES,Decision Tree,0.0,0.0
CMA-ES,Decision Tree,0.0,0.06329113924050633
CMA-ES,Decision Tree,0.056338028169014086,0.5063291139240507
CMA-ES,Decision Tree,0.056338028169014086,0.6708860759493671
CMA-ES,Decision Tree,0.056338028169014086,0.7341772151898734
CMA-ES,Decision Tree,0.09859154929577464,0.8860759493670886
CMA-ES,Decision Tree,0.11267605633802817,0.9113924050632911
CMA-ES,Decision Tree,0.11267605633802817,0.9240506329113924
CMA-ES,Decision Tree,0.1267605633802817,0.9367088607594937
CMA-ES,Decision Tree,0.15492957746478872,0.9367088607594937
CMA-ES,Decision Tree,0.19718309859154928,0.9367088607594937
CMA-ES,Decision Tree,0.29577464788732394,0.9620253164556962
CMA-ES,Decision Tree,0.4084507042253521,0.9746835443037974
CMA-ES,Decision Tree,0.43661971830985913,0.9746835443037974
CMA-ES,Decision Tree,0.4788732394366197,1.0
CMA-ES,Decision Tree,1.0,1.0
CMA-ES,Random Forest,0.0,0.0
CMA-ES,Random Forest,0.0,0.012658227848101266
CMA-ES,Random Forest,0.0,0.24050632911392406
CMA-ES,Random Forest,0.014084507042253521,0.24050632911392406
CMA-ES,Random Forest,0.014084507042253521,0.4430379746835443
CMA-ES,Random Forest,0.028169014084507043,0.4430379746835443
CMA-ES,Random Forest,0.028169014084507043,0.4936708860759494
CMA-ES,Random Forest,0.04225352112676056,0.4936708860759494
CMA-ES,Random Forest,0.04225352112676056,0.7088607594936709
CMA-ES,Random Forest,0.056338028169014086,0.7088607594936709
CMA-ES,Random Forest,0.056338028169014086,0.7721518987341772
CMA-ES,Random Forest,0.07042253521126761,0.7721518987341772
CMA-ES,Random Forest,0.07042253521126761,0.8354430379746836
CMA-ES,Random Forest,0.08450704225352113,0.8354430379746836
CMA-ES,Random Forest,0.08450704225352113,0.8734177215189873
CMA-ES,Random Forest,0.11267605633802817,0.8734177215189873
CMA-ES,Random Forest,0.11267605633802817,0.9367088607594937
CMA-ES,Random Forest,0.1267605633802817,0.9367088607594937
CMA-ES,Random Forest,0.1267605633802817,0.9493670886075949
CMA-ES,Random Forest,0.18309859154929578,0.9493670886075949
CMA-ES,Random Forest,0.18309859154929578,0.9620253164556962
CMA-ES,Random Forest,0.2112676056338028,0.9620253164556962
CMA-ES,Random Forest,0.2112676056338028,0.9746835443037974
CMA-ES,Random Forest,0.23943661971830985,0.9746835443037974
CMA-ES,Random Forest,0.23943661971830985,0.9873417721518988
CMA-ES,Random Forest,0.2535211267605634,0.9873417721518988
CMA-ES,Random Forest,0.2535211267605634,1.0
CMA-ES,Random Forest,1.0,1.0
CMA-ES,K-Nearest Neighbors,0.0,0.0
CMA-ES,K-Nearest Neighbors,0.0,0.012658227848101266
CMA-ES,K-Nearest Neighbors,0.0,0.02531645569620253
CMA-ES,K-Nearest Neighbors,0.014084507042253521,0.17721518987341772
CMA-ES,K-Nearest Neighbors,0.014084507042253521,0.31645569620253167
CMA-ES,K-Nearest Neighbors,0.028169014084507043,0.4177215189873418
CMA-ES,K-Nearest Neighbors,0.056338028169014086,0.4936708860759494
CMA-ES,K-Nearest Neighbors,0.056338028169014086,0.569620253164557
CMA-ES,K-Nearest Neighbors,0.056338028169014086,0.6708860759493671
CMA-ES,K-Nearest Neighbors,0.056338028169014086,0.7721518987341772
CMA-ES,K-Nearest Neighbors,0.08450704225352113,0.7848101265822784
CMA-ES,K-Nearest Neighbors,0.08450704225352113,0.810126582278481
CMA-ES,K-Nearest Neighbors,0.08450704225352113,0.8607594936708861
CMA-ES,K-Nearest Neighbors,0.08450704225352113,0.8860759493670886
CMA-ES,K-Nearest Neighbors,0.08450704225352113,0.9240506329113924
CMA-ES,K-Nearest Neighbors,0.09859154929577464,0.9240506329113924
CMA-ES,K-Nearest Neighbors,0.11267605633802817,0.9367088607594937
CMA-ES,K-Nearest Neighbors,0.1267605633802817,0.9367088607594937
CMA-ES,K-Nearest Neighbors,0.14084507042253522,0.9620253164556962
CMA-ES,K-Nearest Neighbors,0.19718309859154928,0.9746835443037974
CMA-ES,K-Nearest Neighbors,0.22535211267605634,0.9873417721518988
CMA-ES,K-Nearest Neighbors,0.2676056338028169,1.0
CMA-ES,K-Nearest Neighbors,0.28169014084507044,1.0
CMA-ES,K-Nearest Neighbors,0.352112676056338,1.0
CMA-ES,K-Nearest Neighbors,0.38028169014084506,1.0
CMA-ES,K-Nearest Neighbors,0.4507042253521127,1.0
CMA-ES,K-Nearest Neighbors,0.49295774647887325,1.0
CMA-ES,K-Nearest Neighbors,0.9436619718309859,1.0
CMA-ES,K-Nearest Neighbors,1.0,1.0
CMA-ES,Support Vector Machine,0.0,0.0
CMA-ES,Support Vector Machine,0.0,0.012658227848101266
CMA-ES,Support Vector Machine,0.0,0.20253164556962025
CMA-ES,Support Vector Machine,0.014084507042253521,0.20253164556962025
CMA-ES,Support Vector Machine,0.014084507042253521,0.43037974683544306
CMA-ES,Support Vector Machine,0.04225352112676056,0.43037974683544306
CMA-ES,Support Vector Machine,0.04225352112676056,0.5316455696202531
CMA-ES,Support Vector Machine,0.056338028169014086,0.5316455696202531
CMA-ES,Support Vector Machine,0.056338028169014086,0.7088607594936709
CMA-ES,Support Vector Machine,0.07042253521126761,0.7088607594936709
CMA-ES,Support Vector Machine,0.07042253521126761,0.810126582278481
CMA-ES,Support Vector Machine,0.08450704225352113,0.810126582278481
CMA-ES,Support Vector Machine,0.08450704225352113,0.9240506329113924
CMA-ES,Support Vector Machine,0.11267605633802817,0.9240506329113924
CMA-ES,Support Vector Machine,0.11267605633802817,0.9493670886075949
CMA-ES,Support Vector Machine,0.1267605633802817,0.9493670886075949
CMA-ES,Support Vector Machine,0.1267605633802817,0.9620253164556962
CMA-ES,Support Vector Machine,0.19718309859154928,0.9620253164556962
CMA-ES,Support Vector Machine,0.19718309859154928,0.9873417721518988
CMA-ES,Support Vector Machine,0.352112676056338,0.9873417721518988
CMA-ES,Support Vector Machine,0.352112676056338,1.0
CMA-ES,Support Vector Machine,1.0,1.0
CMA-ES,AdaBoost,0.0,0.0
CMA-ES,AdaBoost,0.0,0.012658227848101266
CMA-ES,AdaBoost,0.0,0.24050632911392406
CMA-ES,AdaBoost,0.0,0.26582278481012656
CMA-ES,AdaBoost,0.0,0.2911392405063291
CMA-ES,AdaBoost,0.014084507042253521,0.2911392405063291
CMA-ES,AdaBoost,0.014084507042253521,0.46835443037974683
CMA-ES,AdaBoost,0.014084507042253521,0.5063291139240507
CMA-ES,AdaBoost,0.014084507042253521,0.5569620253164557
CMA-ES,AdaBoost,0.014084507042253521,0.5822784810126582
CMA-ES,AdaBoost,0.014084507042253521,0.620253164556962
CMA-ES,AdaBoost,0.028169014084507043,0.620253164556962
CMA-ES,AdaBoost,0.028169014084507043,0.7215189873417721
CMA-ES,AdaBoost,0.028169014084507043,0.7468354430379747
CMA-ES,AdaBoost,0.04225352112676056,0.7468354430379747
CMA-ES,AdaBoost,0.04225352112676056,0.759493670886076
CMA-ES,AdaBoost,0.04225352112676056,0.7848101265822784
CMA-ES,AdaBoost,0.04225352112676056,0.810126582278481
CMA-ES,AdaBoost,0.056338028169014086,0.810126582278481
CMA-ES,AdaBoost,0.056338028169014086,0.8227848101265823
CMA-ES,AdaBoost,0.07042253521126761,0.8227848101265823
CMA-ES,AdaBoost,0.07042253521126761,0.8607594936708861
CMA-ES,AdaBoost,0.08450704225352113,0.8607594936708861
CMA-ES,AdaBoost,0.08450704225352113,0.8860759493670886
CMA-ES,AdaBoost,0.09859154929577464,0.8860759493670886
CMA-ES,AdaBoost,0.09859154929577464,0.9113924050632911
CMA-ES,AdaBoost,0.11267605633802817,0.9113924050632911
CMA-ES,AdaBoost,0.11267605633802817,0.9240506329113924
CMA-ES,AdaBoost,0.15492957746478872,0.9240506329113924
CMA-ES,AdaBoost,0.15492957746478872,0.9367088607594937
CMA-ES,AdaBoost,0.16901408450704225,0.9367088607594937
CMA-ES,AdaBoost,0.16901408450704225,0.9493670886075949
CMA-ES,AdaBoost,0.18309859154929578,0.9493670886075949
CMA-ES,AdaBoost,0.18309859154929578,0.9620253164556962
CMA-ES,AdaBoost,0.19718309859154928,0.9620253164556962
CMA-ES,AdaBoost,0.19718309859154928,0.9746835443037974
CMA-ES,AdaBoost,0.23943661971830985,0.9746835443037974
CMA-ES,AdaBoost,0.23943661971830985,0.9873417721518988
CMA-ES,AdaBoost,0.2535211267605634,0.9873417721518988
CMA-ES,AdaBoost,0.2535211267605634,1.0
CMA-ES,AdaBoost,0.4225352112676056,1.0
CMA-ES,AdaBoost,0.5070422535211268,1.0
CMA-ES,AdaBoost,0.5352112676056338,1.0
CMA-ES,AdaBoost,0.5633802816901409,1.0
CMA-ES,AdaBoost,0.5915492957746479,1.0
CMA-ES,AdaBoost,0.647887323943662,1.0
CMA-ES,AdaBoost,0.704225352112676,1.0
CMA-ES,AdaBoost,0.7323943661971831,1.0
CMA-ES,AdaBoost,0.7887323943661971,1.0
CMA-ES,AdaBoost,0.8169014084507042,1.0
CMA-ES,AdaBoost,0.8309859154929577,1.0
CMA-ES,AdaBoost,0.8873239436619719,1.0
CMA-ES,AdaBoost,1.0,1.0
CMA-ES,Gradient Boosting,0.0,0.0
CMA-ES,Gradient Boosting,0.0,0.012658227848101266
CMA-ES,Gradient Boosting,0.0,0.25316455696202533
CMA-ES,Gradient Boosting,0.014084507042253521,0.25316455696202533
CMA-ES,Gradient Boosting,0.014084507042253521,0.3924050632911392
CMA-ES,Gradient Boosting,0.028169014084507043,0.3924050632911392
CMA-ES,Gradient Boosting,0.028169014084507043,0.5189873417721519
CMA-ES,Gradient Boosting,0.04225352112676056,0.5189873417721519
CMA-ES,Gradient Boosting,0.04225352112676056,0.8734177215189873
CMA-ES,Gradient Boosting,0.056338028169014086,0.8734177215189873
CMA-ES,Gradient Boosting,0.056338028169014086,0.9113924050632911
CMA-ES,Gradient Boosting,0.08450704225352113,0.9113924050632911
CMA-ES,Gradient Boosting,0.08450704225352113,0.9493670886075949
CMA-ES,Gradient Boosting,0.15492957746478872,0.9493670886075949
CMA-ES,Gradient Boosting,0.15492957746478872,0.9620253164556962
CMA-ES,Gradient Boosting,0.22535211267605634,0.9620253164556962
CMA-ES,Gradient Boosting,0.22535211267605634,1.0
CMA-ES,Gradient Boosting,1.0,1.0
CMA-ES,SEL-NNML,0.0,0.0
CMA-ES,SEL-NNML,0.0,0.012658227848101266
CMA-ES,SEL-NNML,0.0,0.24050632911392406
CMA-ES,SEL-NNML,0.014084507042253521,0.24050632911392406
CMA-ES,SEL-NNML,0.014084507042253521,0.45569620253164556
CMA-ES,SEL-NNML,0.028169014084507043,0.45569620253164556
CMA-ES,SEL-NNML,0.028169014084507043,0.4810126582278481
CMA-ES,SEL-NNML,0.04225352112676056,0.4810126582278481
CMA-ES,SEL-NNML,0.04225352112676056,0.7215189873417721
CMA-ES,SEL-NNML,0.056338028169014086,0.7215189873417721
CMA-ES,SEL-NNML,0.056338028169014086,0.8607594936708861
CMA-ES,SEL-NNML,0.07042253521126761,0.8607594936708861
CMA-ES,SEL-NNML,0.07042253521126761,0.9367088607594937
CMA-ES,SEL-NNML,0.16901408450704225,0.9367088607594937
CMA-ES,SEL-NNML,0.16901408450704225,0.9620253164556962
CMA-ES,SEL-NNML,0.18309859154929578,0.9620253164556962
CMA-ES,SEL-NNML,0.18309859154929578,0.9746835443037974
CMA-ES,SEL-NNML,0.19718309859154928,0.9746835443037974
CMA-ES,SEL-NNML,0.19718309859154928,0.9873417721518988
CMA-ES,SEL-NNML,0.2112676056338028,0.9873417721518988
CMA-ES,SEL-NNML,0.2112676056338028,1.0
CMA-ES,SEL-NNML,1.0,1.0
QMC,Logistic Regression,0.0,0.0
QMC,Logistic Regression,0.0,0.012658227848101266
QMC,Logistic Regression,0.0,0.3037974683544304
QMC,Logistic Regression,0.014084507042253521,0.3037974683544304
QMC,Logistic Regression,0.014084507042253521,0.45569620253164556
QMC,Logistic Regression,0.028169014084507043,0.45569620253164556
QMC,Logistic Regression,0.028169014084507043,0.4810126582278481
QMC,Logistic Regression,0.056338028169014086,0.4810126582278481
QMC,Logistic Regression,0.056338028169014086,0.7341772151898734
QMC,Logistic Regression,0.07042253521126761,0.7341772151898734
QMC,Logistic Regression,0.07042253521126761,0.7468354430379747
QMC,Logistic Regression,0.08450704225352113,0.7468354430379747
QMC,Logistic Regression,0.08450704225352113,0.9367088607594937
QMC,Logistic Regression,0.16901408450704225,0.9367088607594937
QMC,Logistic Regression,0.16901408450704225,0.9620253164556962
QMC,Logistic Regression,0.18309859154929578,0.9620253164556962
QMC,Logistic Regression,0.18309859154929578,0.9873417721518988
QMC,Logistic Regression,0.30985915492957744,0.9873417721518988
QMC,Logistic Regression,0.30985915492957744,1.0
QMC,Logistic Regression,1.0,1.0
QMC,Decision Tree,0.0,0.0
QMC,Decision Tree,0.0,0.06329113924050633
QMC,Decision Tree,0.056338028169014086,0.5063291139240507
QMC,Decision Tree,0.056338028169014086,0.6708860759493671
QMC,Decision Tree,0.056338028169014086,0.7341772151898734
QMC,Decision Tree,0.09859154929577464,0.8860759493670886
QMC,Decision Tree,0.11267605633802817,0.9113924050632911
QMC,Decision Tree,0.11267605633802817,0.9240506329113924
QMC,Decision Tree,0.1267605633802817,0.9367088607594937
QMC,Decision Tree,0.15492957746478872,0.9367088607594937
QMC,Decision Tree,0.2535211267605634,0.9620253164556962
QMC,Decision Tree,0.36619718309859156,0.9746835443037974
QMC,Decision Tree,0.8873239436619719,0.9746835443037974
QMC,Decision Tree,1.0,1.0
QMC,Random Forest,0.0,0.0
QMC,Random Forest,0.0,0.012658227848101266
QMC,Random Forest,0.0,0.24050632911392406
QMC,Random Forest,0.014084507042253521,0.24050632911392406
QMC,Random Forest,0.014084507042253521,0.34177215189873417
QMC,Random Forest,0.028169014084507043,0.34177215189873417
QMC,Random Forest,0.028169014084507043,0.35443037974683544
QMC,Random Forest,0.04225352112676056,0.35443037974683544
QMC,Random Forest,0.04225352112676056,0.5949367088607594
QMC,Random Forest,0.056338028169014086,0.5949367088607594
QMC,Random Forest,0.056338028169014086,0.759493670886076
QMC,Random Forest,0.07042253521126761,0.759493670886076
QMC,Random Forest,0.07042253521126761,0.8354430379746836
QMC,Random Forest,0.08450704225352113,0.8354430379746836
QMC,Random Forest,0.08450704225352113,0.8607594936708861
QMC,Random Forest,0.09859154929577464,0.8607594936708861
QMC,Random Forest,0.09859154929577464,0.9240506329113924
QMC,Random Forest,0.1267605633802817,0.9240506329113924
QMC,Random Forest,0.1267605633802817,0.9367088607594937
QMC,Random Forest,0.16901408450704225,0.9367088607594937
QMC,Random Forest,0.16901408450704225,0.9493670886075949
QMC,Random Forest,0.19718309859154928,0.9493670886075949
QMC,Random Forest,0.19718309859154928,0.9620253164556962
QMC,Random Forest,0.2112676056338028,0.9620253164556962
QMC,Random Forest,0.2112676056338028,0.9746835443037974
QMC,Random Forest,0.23943661971830985,0.9746835443037974
QMC,Random Forest,0.23943661971830985,0.9873417721518988
QMC,Random Forest,0.29577464788732394,0.9873417721518988
QMC,Random Forest,0.29577464788732394,1.0
QMC,Random Forest,1.0,1.0
QMC,K-Nearest Neighbors,0.0,0.0
QMC,K-Nearest Neighbors,0.0,0.012658227848101266
QMC,K-Nearest Neighbors,0.0,0.0379746835443038
QMC,K-Nearest Neighbors,0.014084507042253521,0.189873417721519
QMC,K-Nearest Neighbors,0.014084507042253521,0.34177215189873417
QMC,K-Nearest Neighbors,0.04225352112676056,0.4177215189873418
QMC,K-Nearest Neighbors,0.056338028169014086,0.5063291139240507
QMC,K-Nearest Neighbors,0.056338028169014086,0.6835443037974683
QMC,K-Nearest Neighbors,0.056338028169014086,0.6962025316455697
QMC,K-Nearest Neighbors,0.056338028169014086,0.7341772151898734
QMC,K-Nearest Neighbors,0.07042253521126761,0.759493670886076
QMC,K-Nearest Neighbors,0.07042253521126761,0.7721518987341772
QMC,K-Nearest Neighbors,0.08450704225352113,0.7974683544303798
QMC,K-Nearest Neighbors,0.08450704225352113,0.810126582278481
QMC,K-Nearest Neighbors,0.08450704225352113,0.8354430379746836
QMC,K-Nearest Neighbors,0.08450704225352113,0.8734177215189873
QMC,K-Nearest Neighbors,0.08450704225352113,0.9113924050632911
